year,subbasin,season,variable,value,year_month,is_mhw
2009,Northern,Post-monsoon,do,209.87719817557405,2009-11-01,1
2010,Northern,Post-monsoon,do,208.46100984230364,2010-10-01,1
2010,Northern,Post-monsoon,do,208.46100984230364,2010-11-01,1
2011,Northern,Post-monsoon,do,212.8213475854649,2011-10-01,0
2012,Northern,Post-monsoon,do,211.2907974483959,2012-10-01,0
2012,Northern,Post-monsoon,do,211.2907974483959,2012-11-01,1
2013,Northern,Post-monsoon,do,210.62040890112743,2013-10-01,0
2014,Northern,Post-monsoon,do,209.6149443645904,2014-10-01,1
2014,Northern,Post-monsoon,do,209.6149443645904,2014-11-01,0
2015,Northern,Post-monsoon,do,210.66665739620413,2015-10-01,1
2015,Northern,Post-monsoon,do,210.66665739620413,2015-11-01,1
2016,Northern,Post-monsoon,do,208.72750787046047,2016-10-01,0
2017,Northern,Post-monsoon,do,208.18988236422376,2017-10-01,1
2017,Northern,Post-monsoon,do,208.18988236422376,2017-11-01,1
2018,Northern,Post-monsoon,do,209.29310903975005,2018-10-01,1
2019,Northern,Post-monsoon,do,210.76367658440023,2019-10-01,1
2019,Northern,Post-monsoon,do,210.76367658440023,2019-11-01,1
2020,Northern,Post-monsoon,do,207.77714502045342,2020-10-01,1
2020,Northern,Post-monsoon,do,207.77714502045342,2020-11-01,1
2021,Northern,Post-monsoon,do,209.0194243700573,2021-10-01,1
2021,Northern,Post-monsoon,do,209.0194243700573,2021-11-01,1
2022,Northern,Post-monsoon,do,209.2257439052739,2022-10-01,1
2022,Northern,Post-monsoon,do,209.2257439052739,2022-11-01,1
2023,Northern,Post-monsoon,do,208.22491531475305,2023-10-01,1
2023,Northern,Post-monsoon,do,208.22491531475305,2023-11-01,1
2024,Northern,Post-monsoon,do,208.456380133089,2024-10-01,1
2024,Northern,Post-monsoon,do,208.456380133089,2024-11-01,1
1995,Northern,Pre-monsoon,do,208.94983305566248,1995-03-01,1
1995,Northern,Pre-monsoon,do,208.94983305566248,1995-04-01,1
1995,Northern,Pre-monsoon,do,208.94983305566248,1995-05-01,1
1996,Northern,Pre-monsoon,do,206.69823303707082,1996-03-01,0
1996,Northern,Pre-monsoon,do,206.69823303707082,1996-04-01,1
1996,Northern,Pre-monsoon,do,206.69823303707082,1996-05-01,0
1997,Northern,Pre-monsoon,do,208.5411937881372,1997-03-01,0
1997,Northern,Pre-monsoon,do,208.5411937881372,1997-05-01,1
1998,Northern,Pre-monsoon,do,207.1721968276804,1998-03-01,1
1998,Northern,Pre-monsoon,do,207.1721968276804,1998-04-01,1
1998,Northern,Pre-monsoon,do,207.1721968276804,1998-05-01,1
1999,Northern,Pre-monsoon,do,206.16017864872023,1999-03-01,1
1999,Northern,Pre-monsoon,do,206.16017864872023,1999-04-01,1
2000,Northern,Pre-monsoon,do,208.0263128775863,2000-05-01,1
2001,Northern,Pre-monsoon,do,207.56771756538686,2001-03-01,1
2001,Northern,Pre-monsoon,do,207.56771756538686,2001-04-01,1
2001,Northern,Pre-monsoon,do,207.56771756538686,2001-05-01,1
2002,Northern,Pre-monsoon,do,207.22653057451438,2002-03-01,0
2003,Northern,Pre-monsoon,do,208.29346411767642,2003-03-01,0
2003,Northern,Pre-monsoon,do,208.29346411767642,2003-04-01,1
2003,Northern,Pre-monsoon,do,208.29346411767642,2003-05-01,0
2004,Northern,Pre-monsoon,do,206.67301700838422,2004-05-01,1
2005,Northern,Pre-monsoon,do,206.6625912354316,2005-03-01,1
2005,Northern,Pre-monsoon,do,206.6625912354316,2005-04-01,1
2005,Northern,Pre-monsoon,do,206.6625912354316,2005-05-01,1
2006,Northern,Pre-monsoon,do,206.82433090487189,2006-03-01,1
2006,Northern,Pre-monsoon,do,206.82433090487189,2006-04-01,1
2006,Northern,Pre-monsoon,do,206.82433090487189,2006-05-01,1
2007,Northern,Pre-monsoon,do,208.98117380360551,2007-04-01,1
2007,Northern,Pre-monsoon,do,208.98117380360551,2007-05-01,1
2008,Northern,Pre-monsoon,do,207.93886627576072,2008-03-01,1
2008,Northern,Pre-monsoon,do,207.93886627576072,2008-04-01,1
2008,Northern,Pre-monsoon,do,207.93886627576072,2008-05-01,1
2009,Northern,Pre-monsoon,do,206.22261803453162,2009-04-01,1
2009,Northern,Pre-monsoon,do,206.22261803453162,2009-05-01,1
2010,Northern,Pre-monsoon,do,204.75618709414093,2010-03-01,1
2010,Northern,Pre-monsoon,do,204.75618709414093,2010-04-01,1
2010,Northern,Pre-monsoon,do,204.75618709414093,2010-05-01,1
2011,Northern,Pre-monsoon,do,207.94814418702433,2011-04-01,0
2011,Northern,Pre-monsoon,do,207.94814418702433,2011-05-01,0
2012,Northern,Pre-monsoon,do,207.09726873423608,2012-05-01,0
2013,Northern,Pre-monsoon,do,207.75773249241877,2013-03-01,0
2013,Northern,Pre-monsoon,do,207.75773249241877,2013-04-01,1
2014,Northern,Pre-monsoon,do,208.2698575156935,2014-04-01,1
2014,Northern,Pre-monsoon,do,208.2698575156935,2014-05-01,1
2015,Northern,Pre-monsoon,do,208.27053936101365,2015-04-01,0
2015,Northern,Pre-monsoon,do,208.27053936101365,2015-05-01,1
2016,Northern,Pre-monsoon,do,204.74207825129042,2016-03-01,1
2016,Northern,Pre-monsoon,do,204.74207825129042,2016-04-01,1
2016,Northern,Pre-monsoon,do,204.74207825129042,2016-05-01,1
2017,Northern,Pre-monsoon,do,206.03941609996014,2017-03-01,1
2017,Northern,Pre-monsoon,do,206.03941609996014,2017-05-01,1
2018,Northern,Pre-monsoon,do,208.21881108490018,2018-03-01,0
2018,Northern,Pre-monsoon,do,208.21881108490018,2018-04-01,1
2018,Northern,Pre-monsoon,do,208.21881108490018,2018-05-01,1
2019,Northern,Pre-monsoon,do,206.3235254883077,2019-04-01,1
2019,Northern,Pre-monsoon,do,206.3235254883077,2019-05-01,1
2020,Northern,Pre-monsoon,do,207.7100499327478,2020-03-01,1
2020,Northern,Pre-monsoon,do,207.7100499327478,2020-04-01,1
2020,Northern,Pre-monsoon,do,207.7100499327478,2020-05-01,1
2021,Northern,Pre-monsoon,do,206.30916259781193,2021-03-01,1
2021,Northern,Pre-monsoon,do,206.30916259781193,2021-04-01,1
2021,Northern,Pre-monsoon,do,206.30916259781193,2021-05-01,1
2022,Northern,Pre-monsoon,do,206.05187635078514,2022-03-01,1
2022,Northern,Pre-monsoon,do,206.05187635078514,2022-04-01,1
2022,Northern,Pre-monsoon,do,206.05187635078514,2022-05-01,1
2023,Northern,Pre-monsoon,do,205.9420777191601,2023-03-01,1
2023,Northern,Pre-monsoon,do,205.9420777191601,2023-04-01,1
2023,Northern,Pre-monsoon,do,205.9420777191601,2023-05-01,1
2024,Northern,Pre-monsoon,do,204.7720445261473,2024-03-01,1
2024,Northern,Pre-monsoon,do,204.7720445261473,2024-04-01,1
2024,Northern,Pre-monsoon,do,204.7720445261473,2024-05-01,1
2025,Northern,Pre-monsoon,do,204.95965340327993,2025-03-01,1
2025,Northern,Pre-monsoon,do,204.95965340327993,2025-04-01,1
2025,Northern,Pre-monsoon,do,204.95965340327993,2025-05-01,1
1995,Northern,Winter,do,217.84819648274015,1995-02-01,0
1995,Northern,Winter,do,217.84819648274015,1995-12-01,0
1996,Northern,Winter,do,214.8792753898209,1996-01-01,1
1996,Northern,Winter,do,214.8792753898209,1996-02-01,0
1996,Northern,Winter,do,214.8792753898209,1996-12-01,0
1997,Northern,Winter,do,215.38281014638244,1997-12-01,1
1998,Northern,Winter,do,215.36932243551328,1998-01-01,1
1998,Northern,Winter,do,215.36932243551328,1998-02-01,1
1998,Northern,Winter,do,215.36932243551328,1998-12-01,1
1999,Northern,Winter,do,213.9550306959496,1999-01-01,1
1999,Northern,Winter,do,213.9550306959496,1999-02-01,1
1999,Northern,Winter,do,213.9550306959496,1999-12-01,0
2000,Northern,Winter,do,216.03099026193516,2000-01-01,1
2000,Northern,Winter,do,216.03099026193516,2000-02-01,1
2001,Northern,Winter,do,216.6359756651275,2001-12-01,1
2002,Northern,Winter,do,214.9385971459777,2002-01-01,1
2002,Northern,Winter,do,214.9385971459777,2002-02-01,0
2002,Northern,Winter,do,214.9385971459777,2002-12-01,1
2003,Northern,Winter,do,215.79989872596687,2003-01-01,1
2003,Northern,Winter,do,215.79989872596687,2003-02-01,1
2003,Northern,Winter,do,215.79989872596687,2003-12-01,1
2004,Northern,Winter,do,215.53542114266426,2004-01-01,0
2004,Northern,Winter,do,215.53542114266426,2004-02-01,0
2004,Northern,Winter,do,215.53542114266426,2004-12-01,1
2005,Northern,Winter,do,215.01754930571283,2005-01-01,0
2005,Northern,Winter,do,215.01754930571283,2005-02-01,1
2005,Northern,Winter,do,215.01754930571283,2005-12-01,1
2006,Northern,Winter,do,214.55857165773318,2006-01-01,1
2006,Northern,Winter,do,214.55857165773318,2006-02-01,1
2007,Northern,Winter,do,216.6441254766709,2007-01-01,0
2008,Northern,Winter,do,214.79929181178682,2008-01-01,0
2008,Northern,Winter,do,214.79929181178682,2008-02-01,0
2008,Northern,Winter,do,214.79929181178682,2008-12-01,1
2009,Northern,Winter,do,214.2504383774956,2009-01-01,1
2009,Northern,Winter,do,214.2504383774956,2009-02-01,1
2009,Northern,Winter,do,214.2504383774956,2009-12-01,1
2010,Northern,Winter,do,213.90885658070727,2010-01-01,1
2010,Northern,Winter,do,213.90885658070727,2010-02-01,0
2010,Northern,Winter,do,213.90885658070727,2010-12-01,1
2011,Northern,Winter,do,215.05056755574972,2011-01-01,1
2011,Northern,Winter,do,215.05056755574972,2011-02-01,1
2011,Northern,Winter,do,215.05056755574972,2011-12-01,0
2012,Northern,Winter,do,216.94890964267475,2012-01-01,1
2012,Northern,Winter,do,216.94890964267475,2012-12-01,0
2013,Northern,Winter,do,216.12969887646992,2013-01-01,1
2013,Northern,Winter,do,216.12969887646992,2013-02-01,1
2013,Northern,Winter,do,216.12969887646992,2013-12-01,0
2014,Northern,Winter,do,215.84147560570025,2014-12-01,0
2015,Northern,Winter,do,214.95174908762576,2015-01-01,1
2015,Northern,Winter,do,214.95174908762576,2015-12-01,1
2016,Northern,Winter,do,214.80768950444295,2016-01-01,1
2016,Northern,Winter,do,214.80768950444295,2016-02-01,1
2016,Northern,Winter,do,214.80768950444295,2016-12-01,1
2017,Northern,Winter,do,213.49322137666823,2017-01-01,1
2017,Northern,Winter,do,213.49322137666823,2017-02-01,1
2017,Northern,Winter,do,213.49322137666823,2017-12-01,1
2018,Northern,Winter,do,216.2097002018569,2018-01-01,0
2018,Northern,Winter,do,216.2097002018569,2018-12-01,1
2019,Northern,Winter,do,215.37462115848226,2019-01-01,1
2019,Northern,Winter,do,215.37462115848226,2019-12-01,1
2020,Northern,Winter,do,214.99084807219515,2020-01-01,1
2020,Northern,Winter,do,214.99084807219515,2020-02-01,0
2020,Northern,Winter,do,214.99084807219515,2020-12-01,1
2021,Northern,Winter,do,212.02136208309122,2021-01-01,1
2021,Northern,Winter,do,212.02136208309122,2021-02-01,0
2021,Northern,Winter,do,212.02136208309122,2021-12-01,1
2022,Northern,Winter,do,213.17614578256038,2022-01-01,1
2022,Northern,Winter,do,213.17614578256038,2022-02-01,1
2022,Northern,Winter,do,213.17614578256038,2022-12-01,1
2023,Northern,Winter,do,213.01269698212568,2023-01-01,1
2023,Northern,Winter,do,213.01269698212568,2023-02-01,1
2023,Northern,Winter,do,213.01269698212568,2023-12-01,1
2024,Northern,Winter,do,213.4912150035212,2024-01-01,1
2024,Northern,Winter,do,213.4912150035212,2024-02-01,1
2024,Northern,Winter,do,213.4912150035212,2024-12-01,1
2025,Northern,Winter,do,212.52394129560946,2025-01-01,1
2025,Northern,Winter,do,212.52394129560946,2025-02-01,1
1995,Southern,Monsoon,do,201.23970773280354,1995-06-01,1
1995,Southern,Monsoon,do,201.23970773280354,1995-07-01,1
1995,Southern,Monsoon,do,201.23970773280354,1995-08-01,1
1995,Southern,Monsoon,do,201.23970773280354,1995-09-01,1
1996,Southern,Monsoon,do,201.5042697702558,1996-06-01,1
1996,Southern,Monsoon,do,201.5042697702558,1996-07-01,1
1996,Southern,Monsoon,do,201.5042697702558,1996-08-01,0
1997,Southern,Monsoon,do,200.6191509295553,1997-06-01,1
1997,Southern,Monsoon,do,200.6191509295553,1997-07-01,1
1997,Southern,Monsoon,do,200.6191509295553,1997-08-01,0
1997,Southern,Monsoon,do,200.6191509295553,1997-09-01,1
1998,Southern,Monsoon,do,199.90589081571028,1998-06-01,1
1998,Southern,Monsoon,do,199.90589081571028,1998-07-01,1
1998,Southern,Monsoon,do,199.90589081571028,1998-08-01,1
1998,Southern,Monsoon,do,199.90589081571028,1998-09-01,1
1999,Southern,Monsoon,do,202.23492519803335,1999-08-01,1
1999,Southern,Monsoon,do,202.23492519803335,1999-09-01,1
2000,Southern,Monsoon,do,201.60281271712427,2000-06-01,0
2000,Southern,Monsoon,do,201.60281271712427,2000-08-01,1
2000,Southern,Monsoon,do,201.60281271712427,2000-09-01,0
2001,Southern,Monsoon,do,200.9313664811767,2001-06-01,0
2001,Southern,Monsoon,do,200.9313664811767,2001-07-01,1
2001,Southern,Monsoon,do,200.9313664811767,2001-08-01,1
2001,Southern,Monsoon,do,200.9313664811767,2001-09-01,1
2002,Southern,Monsoon,do,200.77163132804824,2002-06-01,1
2002,Southern,Monsoon,do,200.77163132804824,2002-07-01,1
2002,Southern,Monsoon,do,200.77163132804824,2002-08-01,0
2002,Southern,Monsoon,do,200.77163132804824,2002-09-01,1
2003,Southern,Monsoon,do,200.79590923609018,2003-06-01,1
2003,Southern,Monsoon,do,200.79590923609018,2003-07-01,1
2003,Southern,Monsoon,do,200.79590923609018,2003-08-01,0
2003,Southern,Monsoon,do,200.79590923609018,2003-09-01,0
2004,Southern,Monsoon,do,201.216329815413,2004-06-01,0
2004,Southern,Monsoon,do,201.216329815413,2004-07-01,0
2004,Southern,Monsoon,do,201.216329815413,2004-08-01,1
2004,Southern,Monsoon,do,201.216329815413,2004-09-01,1
2005,Southern,Monsoon,do,200.7140571286871,2005-06-01,1
2005,Southern,Monsoon,do,200.7140571286871,2005-07-01,1
2005,Southern,Monsoon,do,200.7140571286871,2005-08-01,1
2005,Southern,Monsoon,do,200.7140571286871,2005-09-01,1
2006,Southern,Monsoon,do,200.84656842636264,2006-06-01,1
2006,Southern,Monsoon,do,200.84656842636264,2006-07-01,1
2006,Southern,Monsoon,do,200.84656842636264,2006-08-01,1
2006,Southern,Monsoon,do,200.84656842636264,2006-09-01,1
2007,Southern,Monsoon,do,201.00233524592974,2007-06-01,1
2007,Southern,Monsoon,do,201.00233524592974,2007-07-01,0
2007,Southern,Monsoon,do,201.00233524592974,2007-09-01,0
2008,Southern,Monsoon,do,201.30583130660227,2008-07-01,0
2008,Southern,Monsoon,do,201.30583130660227,2008-08-01,0
2008,Southern,Monsoon,do,201.30583130660227,2008-09-01,1
2009,Southern,Monsoon,do,200.73605046315535,2009-06-01,1
2009,Southern,Monsoon,do,200.73605046315535,2009-07-01,1
2009,Southern,Monsoon,do,200.73605046315535,2009-08-01,1
2009,Southern,Monsoon,do,200.73605046315535,2009-09-01,0
2010,Southern,Monsoon,do,199.94811131315515,2010-06-01,1
2010,Southern,Monsoon,do,199.94811131315515,2010-07-01,1
2010,Southern,Monsoon,do,199.94811131315515,2010-08-01,0
2010,Southern,Monsoon,do,199.94811131315515,2010-09-01,1
2011,Southern,Monsoon,do,201.0342784969195,2011-06-01,0
2011,Southern,Monsoon,do,201.0342784969195,2011-07-01,0
2011,Southern,Monsoon,do,201.0342784969195,2011-09-01,1
2012,Southern,Monsoon,do,200.94584482432924,2012-06-01,0
2012,Southern,Monsoon,do,200.94584482432924,2012-08-01,0
2013,Southern,Monsoon,do,201.50217727460316,2013-09-01,1
2014,Southern,Monsoon,do,200.51151073186293,2014-06-01,0
2014,Southern,Monsoon,do,200.51151073186293,2014-07-01,0
2014,Southern,Monsoon,do,200.51151073186293,2014-08-01,1
2014,Southern,Monsoon,do,200.51151073186293,2014-09-01,1
2015,Southern,Monsoon,do,200.00921082436486,2015-06-01,1
2015,Southern,Monsoon,do,200.00921082436486,2015-07-01,1
2015,Southern,Monsoon,do,200.00921082436486,2015-08-01,1
2015,Southern,Monsoon,do,200.00921082436486,2015-09-01,1
2016,Southern,Monsoon,do,199.8404449746885,2016-06-01,1
2016,Southern,Monsoon,do,199.8404449746885,2016-07-01,1
2016,Southern,Monsoon,do,199.8404449746885,2016-08-01,1
2016,Southern,Monsoon,do,199.8404449746885,2016-09-01,0
2017,Southern,Monsoon,do,200.40498716430494,2017-07-01,1
2017,Southern,Monsoon,do,200.40498716430494,2017-08-01,1
2017,Southern,Monsoon,do,200.40498716430494,2017-09-01,1
2018,Southern,Monsoon,do,200.910842380011,2018-06-01,0
2018,Southern,Monsoon,do,200.910842380011,2018-08-01,0
2018,Southern,Monsoon,do,200.910842380011,2018-09-01,1
2019,Southern,Monsoon,do,199.2540546105175,2019-06-01,1
2019,Southern,Monsoon,do,199.2540546105175,2019-07-01,1
2019,Southern,Monsoon,do,199.2540546105175,2019-08-01,1
2019,Southern,Monsoon,do,199.2540546105175,2019-09-01,1
2020,Southern,Monsoon,do,199.2954721424796,2020-06-01,1
2020,Southern,Monsoon,do,199.2954721424796,2020-07-01,1
2020,Southern,Monsoon,do,199.2954721424796,2020-08-01,1
2020,Southern,Monsoon,do,199.2954721424796,2020-09-01,1
2021,Southern,Monsoon,do,199.2626439504615,2021-06-01,1
2021,Southern,Monsoon,do,199.2626439504615,2021-07-01,1
2021,Southern,Monsoon,do,199.2626439504615,2021-08-01,1
2021,Southern,Monsoon,do,199.2626439504615,2021-09-01,1
2022,Southern,Monsoon,do,199.7758685033222,2022-08-01,0
2022,Southern,Monsoon,do,199.7758685033222,2022-09-01,1
2023,Southern,Monsoon,do,198.9121134883615,2023-07-01,1
2023,Southern,Monsoon,do,198.9121134883615,2023-08-01,1
2023,Southern,Monsoon,do,198.9121134883615,2023-09-01,1
2024,Southern,Monsoon,do,198.35026049425556,2024-06-01,1
2024,Southern,Monsoon,do,198.35026049425556,2024-07-01,1
2024,Southern,Monsoon,do,198.35026049425556,2024-08-01,1
2024,Southern,Monsoon,do,198.35026049425556,2024-09-01,1
2025,Southern,Monsoon,do,198.9419970435066,2025-06-01,0
2025,Southern,Monsoon,do,198.9419970435066,2025-07-01,1
1995,Southern,Post-monsoon,do,203.15401984990677,1995-11-01,1
1997,Southern,Post-monsoon,do,202.0081034182556,1997-10-01,1
1997,Southern,Post-monsoon,do,202.0081034182556,1997-11-01,1
1998,Southern,Post-monsoon,do,202.29068375438595,1998-10-01,1
1998,Southern,Post-monsoon,do,202.29068375438595,1998-11-01,1
2000,Southern,Post-monsoon,do,202.65593521667944,2000-10-01,0
2000,Southern,Post-monsoon,do,202.65593521667944,2000-11-01,1
2001,Southern,Post-monsoon,do,202.28374231659905,2001-10-01,1
2001,Southern,Post-monsoon,do,202.28374231659905,2001-11-01,1
2002,Southern,Post-monsoon,do,202.29138403340306,2002-10-01,1
2002,Southern,Post-monsoon,do,202.29138403340306,2002-11-01,1
2003,Southern,Post-monsoon,do,201.98321626971642,2003-10-01,1
2004,Southern,Post-monsoon,do,201.8447367419816,2004-11-01,0
2005,Southern,Post-monsoon,do,201.9738566888124,2005-10-01,1
2005,Southern,Post-monsoon,do,201.9738566888124,2005-11-01,1
2006,Southern,Post-monsoon,do,202.3210131129341,2006-10-01,1
2006,Southern,Post-monsoon,do,202.3210131129341,2006-11-01,1
2008,Southern,Post-monsoon,do,201.4554792433141,2008-10-01,1
2008,Southern,Post-monsoon,do,201.4554792433141,2008-11-01,1
2009,Southern,Post-monsoon,do,201.65447953102415,2009-10-01,1
2009,Southern,Post-monsoon,do,201.65447953102415,2009-11-01,0
2010,Southern,Post-monsoon,do,201.50337826855178,2010-10-01,1
2010,Southern,Post-monsoon,do,201.50337826855178,2010-11-01,1
2011,Southern,Post-monsoon,do,202.39521545933002,2011-11-01,1
2012,Southern,Post-monsoon,do,202.37171207047746,2012-10-01,1
2012,Southern,Post-monsoon,do,202.37171207047746,2012-11-01,1
2013,Southern,Post-monsoon,do,202.6053314925755,2013-11-01,1
2014,Southern,Post-monsoon,do,201.87395023036566,2014-10-01,1
2014,Southern,Post-monsoon,do,201.87395023036566,2014-11-01,1
2015,Southern,Post-monsoon,do,201.3504604985077,2015-10-01,1
2015,Southern,Post-monsoon,do,201.3504604985077,2015-11-01,1
2016,Southern,Post-monsoon,do,201.80771142121637,2016-11-01,0
2017,Southern,Post-monsoon,do,201.2401277509398,2017-10-01,1
2017,Southern,Post-monsoon,do,201.2401277509398,2017-11-01,1
2018,Southern,Post-monsoon,do,201.98976436458128,2018-10-01,1
2018,Southern,Post-monsoon,do,201.98976436458128,2018-11-01,1
2019,Southern,Post-monsoon,do,201.48444755237614,2019-10-01,1
2019,Southern,Post-monsoon,do,201.48444755237614,2019-11-01,1
2020,Southern,Post-monsoon,do,201.01911909721224,2020-10-01,1
2020,Southern,Post-monsoon,do,201.01911909721224,2020-11-01,1
2021,Southern,Post-monsoon,do,200.65900853805329,2021-10-01,1
2021,Southern,Post-monsoon,do,200.65900853805329,2021-11-01,0
2022,Southern,Post-monsoon,do,201.14960263999296,2022-10-01,0
2022,Southern,Post-monsoon,do,201.14960263999296,2022-11-01,1
2023,Southern,Post-monsoon,do,201.06633070124906,2023-10-01,1
2023,Southern,Post-monsoon,do,201.06633070124906,2023-11-01,1
2024,Southern,Post-monsoon,do,200.28667749239827,2024-10-01,1
2024,Southern,Post-monsoon,do,200.28667749239827,2024-11-01,1
1995,Southern,Pre-monsoon,do,202.6522890970319,1995-04-01,1
1995,Southern,Pre-monsoon,do,202.6522890970319,1995-05-01,0
1996,Southern,Pre-monsoon,do,202.12282917976506,1996-05-01,0
1997,Southern,Pre-monsoon,do,201.926969136702,1997-03-01,1
1997,Southern,Pre-monsoon,do,201.926969136702,1997-05-01,0
1998,Southern,Pre-monsoon,do,201.84759552497005,1998-03-01,1
